id,name,code,parent_id/id
nhsa_consumables_category_C032003,颈椎前路椎间融合固定装置,C032003,nhsa_consumables_category_C0320
nhsa_consumables_category_C032004,颈椎前路钉,C032004,nhsa_consumables_category_C0320
nhsa_consumables_category_C032005,颈椎前路固定系统其他部件,C032005,nhsa_consumables_category_C0320
nhsa_consumables_category_C032101,颈椎后路椎板成形板,C032101,nhsa_consumables_category_C0321
nhsa_consumables_category_C032102,颈椎后路固定板,C032102,nhsa_consumables_category_C0321
nhsa_consumables_category_C032103,颈椎后路固定棒,C032103,nhsa_consumables_category_C0321
nhsa_consumables_category_C032104,颈椎后路椎板钩,C032104,nhsa_consumables_category_C0321
nhsa_consumables_category_C032105,颈椎后路连接器,C032105,nhsa_consumables_category_C0321
nhsa_consumables_category_C032106,颈椎后路椎弓根/侧块螺钉,C032106,nhsa_consumables_category_C0321
nhsa_consumables_category_C032107,颈椎后路横连,C032107,nhsa_consumables_category_C0321
nhsa_consumables_category_C032108,颈椎后路椎板成形钉,C032108,nhsa_consumables_category_C0321
nhsa_consumables_category_C032109,颈椎后路锁定螺帽,C032109,nhsa_consumables_category_C0321
nhsa_consumables_category_C032110,颈椎后路铰链板,C032110,nhsa_consumables_category_C0321
nhsa_consumables_category_C032111,颈椎后路侧孔板,C032111,nhsa_consumables_category_C0321
nhsa_consumables_category_C032112,颈椎后路钉头横连,C032112,nhsa_consumables_category_C0321
nhsa_consumables_category_C032113,颈椎后路固定系统其他部件,C032113,nhsa_consumables_category_C0321
nhsa_consumables_category_C032201,钛肋,C032201,nhsa_consumables_category_C0322
nhsa_consumables_category_C032202,生长阀,C032202,nhsa_consumables_category_C0322
nhsa_consumables_category_C032203,滑动钉,C032203,nhsa_consumables_category_C0322
nhsa_consumables_category_C032204,脊柱侧弯矫形系统其他部件,C032204,nhsa_consumables_category_C0322
nhsa_consumables_category_C032301,双直径棒,C032301,nhsa_consumables_category_C0323
nhsa_consumables_category_C032302,颈胸连接器,C032302,nhsa_consumables_category_C0323
nhsa_consumables_category_C032303,单直径棒,C032303,nhsa_consumables_category_C0323
nhsa_consumables_category_C032304,颈胸固定系统其他部件,C032304,nhsa_consumables_category_C0323
nhsa_consumables_category_C032401,胸腰椎前路固定板,C032401,nhsa_consumables_category_C0324
nhsa_consumables_category_C032402,胸腰椎前路固定棒,C032402,nhsa_consumables_category_C0324
nhsa_consumables_category_C032403,胸腰椎前路椎体螺钉,C032403,nhsa_consumables_category_C0324
nhsa_consumables_category_C032404,胸腰椎前路椎间融合固定装置,C032404,nhsa_consumables_category_C0324
nhsa_consumables_category_C032405,胸腰椎前路椎体单栓钉,C032405,nhsa_consumables_category_C0324
nhsa_consumables_category_C032406,胸腰椎前路垫片,C032406,nhsa_consumables_category_C0324
nhsa_consumables_category_C032407,胸腰椎前路横向连接器,C032407,nhsa_consumables_category_C0324
nhsa_consumables_category_C032408,胸腰椎前路固定系统其他部件,C032408,nhsa_consumables_category_C0324
nhsa_consumables_category_C032501,胸腰椎后路固定板,C032501,nhsa_consumables_category_C0325
nhsa_consumables_category_C032502,胸腰椎后路固定棒,C032502,nhsa_consumables_category_C0325
nhsa_consumables_category_C032503,胸腰椎后路固定钩,C032503,nhsa_consumables_category_C0325
nhsa_consumables_category_C032504,胸腰椎后路固定夹,C032504,nhsa_consumables_category_C0325
nhsa_consumables_category_C032505,胸腰椎后路椎弓根长尾螺钉,C032505,nhsa_consumables_category_C0325
nhsa_consumables_category_C032506,胸腰椎后路椎弓根短尾螺钉,C032506,nhsa_consumables_category_C0325
nhsa_consumables_category_C032507,胸腰椎后路椎弓根螺帽,C032507,nhsa_consumables_category_C0325
nhsa_consumables_category_C032508,胸腰椎后路横连,C032508,nhsa_consumables_category_C0325
nhsa_consumables_category_C032509,胸腰椎后路钉棒连接器,C032509,nhsa_consumables_category_C0325
nhsa_consumables_category_C032510,胸腰椎后路关节突螺钉,C032510,nhsa_consumables_category_C0325
nhsa_consumables_category_C032511,胸腰椎后路骨水泥加强螺钉,C032511,nhsa_consumables_category_C0325
nhsa_consumables_category_C032512,胸腰椎后路膨胀螺钉,C032512,nhsa_consumables_category_C0325
nhsa_consumables_category_C032513,胸腰椎后路皮质骨螺钉,C032513,nhsa_consumables_category_C0325
nhsa_consumables_category_C032514,多米诺连接,C032514,nhsa_consumables_category_C0325
nhsa_consumables_category_C032515,胸腰椎后路关节突固定融合器,C032515,nhsa_consumables_category_C0325
nhsa_consumables_category_C032516,胸腰椎后路固定系统其他部件,C032516,nhsa_consumables_category_C0325
nhsa_consumables_category_C032601,经皮胸腰椎后路固定棒,C032601,nhsa_consumables_category_C0326
nhsa_consumables_category_C032602,经皮胸腰椎后路椎弓根螺钉,C032602,nhsa_consumables_category_C0326
nhsa_consumables_category_C032603,胸腰椎后路椎弓根螺帽,C032603,nhsa_consumables_category_C0326
nhsa_consumables_category_C032604,胸腰椎后路关节突融合器,C032604,nhsa_consumables_category_C0326
nhsa_consumables_category_C032605,胸腰椎后路横联,C032605,nhsa_consumables_category_C0326
nhsa_consumables_category_C032606,经皮胸腰椎后路预弯棒,C032606,nhsa_consumables_category_C0326
nhsa_consumables_category_C032607,胸腰椎后路微创系统其他部件,C032607,nhsa_consumables_category_C0326
nhsa_consumables_category_C032701,胸腰椎后路固定板,C032701,nhsa_consumables_category_C0327
nhsa_consumables_category_C032702,胸腰椎后路固定棒,C032702,nhsa_consumables_category_C0327
nhsa_consumables_category_C032703,胸腰椎后路固定钩,C032703,nhsa_consumables_category_C0327
nhsa_consumables_category_C032704,胸腰椎后路椎弓根螺钉,C032704,nhsa_consumables_category_C0327
nhsa_consumables_category_C032705,胸腰椎后路椎弓根螺帽,C032705,nhsa_consumables_category_C0327
nhsa_consumables_category_C032706,胸腰椎后路螺钉,C032706,nhsa_consumables_category_C0327
nhsa_consumables_category_C032707,胸腰椎后路螺帽,C032707,nhsa_consumables_category_C0327
nhsa_consumables_category_C032708,腰椎后路横连,C032708,nhsa_consumables_category_C0327
nhsa_consumables_category_C032710,胸腰椎后路小儿矫形系统其他部件,C032710,nhsa_consumables_category_C0327
nhsa_consumables_category_C032801,骶髂固定板,C032801,nhsa_consumables_category_C0328
nhsa_consumables_category_C032802,骶髂侧方连接器,C032802,nhsa_consumables_category_C0328
nhsa_consumables_category_C032803,骶髂骨螺钉,C032803,nhsa_consumables_category_C0328
nhsa_consumables_category_C032804,连接器,C032804,nhsa_consumables_category_C0328
nhsa_consumables_category_C032805,骶髂固定系统其他部件,C032805,nhsa_consumables_category_C0328
nhsa_consumables_category_C032901,胸腰椎融合器,C032901,nhsa_consumables_category_C0329
nhsa_consumables_category_C032902,颈椎融合器,C032902,nhsa_consumables_category_C0329
nhsa_consumables_category_C032903,3D打印椎间融合器,C032903,nhsa_consumables_category_C0329
nhsa_consumables_category_C032904,关节突融合器,C032904,nhsa_consumables_category_C0329
nhsa_consumables_category_C032905,胸腰椎人工椎体,C032905,nhsa_consumables_category_C0329
nhsa_consumables_category_C032906,颈椎人工椎体,C032906,nhsa_consumables_category_C0329
nhsa_consumables_category_C032907,定制人工椎体,C032907,nhsa_consumables_category_C0329
nhsa_consumables_category_C032908,胸腰椎钛网,C032908,nhsa_consumables_category_C0329
nhsa_consumables_category_C032909,颈椎钛网,C032909,nhsa_consumables_category_C0329
nhsa_consumables_category_C032910,其他脊柱固定融合系统材料,C032910,nhsa_consumables_category_C0329
nhsa_consumables_category_C033001,腰椎非融合植入物,C033001,nhsa_consumables_category_C0330
nhsa_consumables_category_C033002,腰椎非融合锁扣（环）,C033002,nhsa_consumables_category_C0330
nhsa_consumables_category_C033003,腰椎非融合捆绑带,C033003,nhsa_consumables_category_C0330
nhsa_consumables_category_C033004,腰椎后路非融合螺钉,C033004,nhsa_consumables_category_C0330
nhsa_consumables_category_C033005,腰椎后路非融合套管,C033005,nhsa_consumables_category_C0330
nhsa_consumables_category_C033006,腰椎后路非融合绳索,C033006,nhsa_consumables_category_C0330
nhsa_consumables_category_C033007,腰椎后路非融合连接器,C033007,nhsa_consumables_category_C0330
nhsa_consumables_category_C033008,腰椎后路连接棒,C033008,nhsa_consumables_category_C0330
nhsa_consumables_category_C033009,腰椎非融合系统其他部件,C033009,nhsa_consumables_category_C0330
nhsa_consumables_category_C033101,工作套筒,C033101,nhsa_consumables_category_C0331
nhsa_consumables_category_C033102,穿刺针,C033102,nhsa_consumables_category_C0331
nhsa_consumables_category_C033103,磨钻,C033103,nhsa_consumables_category_C0331
nhsa_consumables_category_C033104,球囊,C033104,nhsa_consumables_category_C0331
nhsa_consumables_category_C033105,球囊注射器,C033105,nhsa_consumables_category_C0331
nhsa_consumables_category_C033106,支架,C033106,nhsa_consumables_category_C0331
nhsa_consumables_category_C033107,活检器,C033107,nhsa_consumables_category_C0331
nhsa_consumables_category_C033108,刮勺,C033108,nhsa_consumables_category_C0331
nhsa_consumables_category_C033109,引导丝,C033109,nhsa_consumables_category_C0331
nhsa_consumables_category_C033110,定向椎体成形工具,C033110,nhsa_consumables_category_C0331
nhsa_consumables_category_C033111,骨水泥搅拌注入系统,C033111,nhsa_consumables_category_C0331
nhsa_consumables_category_C033112,金属网状支撑物,C033112,nhsa_consumables_category_C0331
nhsa_consumables_category_C033113,穿刺通道一体锥,C033113,nhsa_consumables_category_C0331
nhsa_consumables_category_C033114,支架入路系统,C033114,nhsa_consumables_category_C0331
nhsa_consumables_category_C033115,支架充盈系统,C033115,nhsa_consumables_category_C0331
nhsa_consumables_category_C033116,椎体成形系统其他部件,C033116,nhsa_consumables_category_C0331
nhsa_consumables_category_C033201,颈椎人工椎间盘,C033201,nhsa_consumables_category_C0332
nhsa_consumables_category_C033301,内镜射频刀头,C033301,nhsa_consumables_category_C0333
nhsa_consumables_category_C033302,内镜镜下钻头,C033302,nhsa_consumables_category_C0333
nhsa_consumables_category_C033303,内镜下超声骨刀,C033303,nhsa_consumables_category_C0333
nhsa_consumables_category_C033304,脊柱内镜配套系统其他部件,C033304,nhsa_consumables_category_C0333
nhsa_consumables_category_C033401,肱骨柄,C033401,nhsa_consumables_category_C0334
nhsa_consumables_category_C033402,肱骨头,C033402,nhsa_consumables_category_C0334
nhsa_consumables_category_C033403,肩盂,C033403,nhsa_consumables_category_C0334
nhsa_consumables_category_C033404,肱骨头柄连接器,C033404,nhsa_consumables_category_C0334
nhsa_consumables_category_C033405,锥度适配器,C033405,nhsa_consumables_category_C0334
nhsa_consumables_category_C033501,肱骨柄,C033501,nhsa_consumables_category_C0335
nhsa_consumables_category_C033502,肱骨头,C033502,nhsa_consumables_category_C0335
nhsa_consumables_category_C033503,其他人工肩关节配件,C033503,nhsa_consumables_category_C0335
nhsa_consumables_category_C033601,肱骨柄,C033601,nhsa_consumables_category_C0336
nhsa_consumables_category_C033602,肱骨垫块,C033602,nhsa_consumables_category_C0336
nhsa_consumables_category_C033603,肱骨柄间隔器,C033603,nhsa_consumables_category_C0336
nhsa_consumables_category_C033604,反转肩盂头,C033604,nhsa_consumables_category_C0336
nhsa_consumables_category_C033605,肩盂基底座,C033605,nhsa_consumables_category_C0336
nhsa_consumables_category_C033606,固定螺钉,C033606,nhsa_consumables_category_C0336
nhsa_consumables_category_C033607,其他人工反肩配件,C033607,nhsa_consumables_category_C0336
nhsa_consumables_category_C033701,尺骨干,C033701,nhsa_consumables_category_C0337
nhsa_consumables_category_C033702,肱骨干,C033702,nhsa_consumables_category_C0337
nhsa_consumables_category_C033703,铰链钉,C033703,nhsa_consumables_category_C0337
nhsa_consumables_category_C033704,衬套,C033704,nhsa_consumables_category_C0337
nhsa_consumables_category_C033705,桡骨假体,C033705,nhsa_consumables_category_C0337
nhsa_consumables_category_C033706,其他人工肘关节配件,C033706,nhsa_consumables_category_C0337
nhsa_consumables_category_C033801,滑动核,C033801,nhsa_consumables_category_C0338
nhsa_consumables_category_C033802,胫骨假体,C033802,nhsa_consumables_category_C0338
nhsa_consumables_category_C033803,距骨假体,C033803,nhsa_consumables_category_C0338
nhsa_consumables_category_C033901,腕关节,C033901,nhsa_consumables_category_C0339
nhsa_consumables_category_C033902,指关节,C033902,nhsa_consumables_category_C0339
nhsa_consumables_category_C033903,趾关节,C033903,nhsa_consumables_category_C0339
nhsa_consumables_category_C034001,捆绑带,C034001,nhsa_consumables_category_C0340
nhsa_consumables_category_C034003,骨水泥搅拌器,C034003,nhsa_consumables_category_C0340
nhsa_consumables_category_C034004,远端塞,C034004,nhsa_consumables_category_C0340
nhsa_consumables_category_C034005,髋臼螺钉,C034005,nhsa_consumables_category_C0340
nhsa_consumables_category_C034006,膝关节螺钉,C034006,nhsa_consumables_category_C0340
nhsa_consumables_category_C034007,封堵帽,C034007,nhsa_consumables_category_C0340
nhsa_consumables_category_C034008,中置器,C034008,nhsa_consumables_category_C0340
nhsa_consumables_category_C034009,粗隆爪,C034009,nhsa_consumables_category_C0340
nhsa_consumables_category_C034010,股骨头坏死重建棒,C034010,nhsa_consumables_category_C0340
nhsa_consumables_category_C034011,髓腔塞,C034011,nhsa_consumables_category_C0340
nhsa_consumables_category_C034012,髓腔刷,C034012,nhsa_consumables_category_C0340
nhsa_consumables_category_C034013,全膝关节置换术定位系统,C034013,nhsa_consumables_category_C0340
nhsa_consumables_category_C034014,其他关节、配件材料,C034014,nhsa_consumables_category_C0340
nhsa_consumables_category_C034101,近端股骨肿瘤假体,C034101,nhsa_consumables_category_C0341
nhsa_consumables_category_C034102,远端股骨肿瘤假体,C034102,nhsa_consumables_category_C0341
nhsa_consumables_category_C034103,近端胫骨肿瘤假体,C034103,nhsa_consumables_category_C0341
nhsa_consumables_category_C034104,股骨柄,C034104,nhsa_consumables_category_C0341
nhsa_consumables_category_C034105,股骨髁,C034105,nhsa_consumables_category_C0341
nhsa_consumables_category_C034106,胫骨平台,C034106,nhsa_consumables_category_C0341
nhsa_consumables_category_C034107,胫骨垫片,C034107,nhsa_consumables_category_C0341
nhsa_consumables_category_C034108,延长杆,C034108,nhsa_consumables_category_C0341
nhsa_consumables_category_C034109,肿瘤膝关节,C034109,nhsa_consumables_category_C0341
nhsa_consumables_category_C034110,髋膝关节假体,C034110,nhsa_consumables_category_C0341
nhsa_consumables_category_C034111,股骨髁轴套管,C034111,nhsa_consumables_category_C0341
nhsa_consumables_category_C034112,股骨髁轴,C034112,nhsa_consumables_category_C0341
nhsa_consumables_category_C034113,其他骨肿瘤人工关节,C034113,nhsa_consumables_category_C0341
nhsa_consumables_category_C034201,股骨假体,C034201,nhsa_consumables_category_C0342
nhsa_consumables_category_C034202,胫骨假体,C034202,nhsa_consumables_category_C0342
nhsa_consumables_category_C034203,垫片,C034203,nhsa_consumables_category_C0342
nhsa_consumables_category_C034204,髌骨假体,C034204,nhsa_consumables_category_C0342
nhsa_consumables_category_C034205,髌股关节假体,C034205,nhsa_consumables_category_C0342
nhsa_consumables_category_C034206,单髁股骨假体,C034206,nhsa_consumables_category_C0342
nhsa_consumables_category_C034207,单髁胫骨假体,C034207,nhsa_consumables_category_C0342
nhsa_consumables_category_C034208,单髁垫片,C034208,nhsa_consumables_category_C0342
nhsa_consumables_category_C034209,初次置换人工膝关节其他部件,C034209,nhsa_consumables_category_C0342
nhsa_consumables_category_C034301,胫骨平台,C034301,nhsa_consumables_category_C0343
nhsa_consumables_category_C034302,垫片,C034302,nhsa_consumables_category_C0343
nhsa_consumables_category_C034303,填充块,C034303,nhsa_consumables_category_C0343
nhsa_consumables_category_C034304,延长杆,C034304,nhsa_consumables_category_C0343
nhsa_consumables_category_C034305,股骨髁,C034305,nhsa_consumables_category_C0343
nhsa_consumables_category_C034306,翻修袖套,C034306,nhsa_consumables_category_C0343
nhsa_consumables_category_C034307,连接件,C034307,nhsa_consumables_category_C0343
nhsa_consumables_category_C034308,连接螺栓,C034308,nhsa_consumables_category_C0343
nhsa_consumables_category_C034309,股骨袖套接口,C034309,nhsa_consumables_category_C0343
nhsa_consumables_category_C034310,翻修置换人工膝关节其他部件,C034310,nhsa_consumables_category_C0343
nhsa_consumables_category_C034401,组配式股骨柄,C034401,nhsa_consumables_category_C0344
nhsa_consumables_category_C034402,一体式股骨柄,C034402,nhsa_consumables_category_C0344
nhsa_consumables_category_C034403,金属髋臼杯,C034403,nhsa_consumables_category_C0344
nhsa_consumables_category_C034404,非金属髋臼杯,C034404,nhsa_consumables_category_C0344
nhsa_consumables_category_C034405,股骨头,C034405,nhsa_consumables_category_C0344
nhsa_consumables_category_C034406,髋臼内衬,C034406,nhsa_consumables_category_C0344
nhsa_consumables_category_C034407,股骨颈,C034407,nhsa_consumables_category_C0344
nhsa_consumables_category_C034408,髋臼螺钉,C034408,nhsa_consumables_category_C0344
nhsa_consumables_category_C034409,初次置换人工髋关节其他部件,C034409,nhsa_consumables_category_C0344
nhsa_consumables_category_C034501,组配式股骨柄,C034501,nhsa_consumables_category_C0345
nhsa_consumables_category_C034502,一体式股骨柄,C034502,nhsa_consumables_category_C0345
nhsa_consumables_category_C034503,股骨头,C034503,nhsa_consumables_category_C0345
nhsa_consumables_category_C034504,髋臼网架,C034504,nhsa_consumables_category_C0345
nhsa_consumables_category_C034505,金属髋臼杯,C034505,nhsa_consumables_category_C0345
nhsa_consumables_category_C034506,非金属髋臼杯,C034506,nhsa_consumables_category_C0345
nhsa_consumables_category_C034507,髋臼垫块,C034507,nhsa_consumables_category_C0345
nhsa_consumables_category_C034508,髋臼螺钉,C034508,nhsa_consumables_category_C0345
nhsa_consumables_category_C034509,垫块螺钉,C034509,nhsa_consumables_category_C0345
nhsa_consumables_category_C034510,髋臼内衬,C034510,nhsa_consumables_category_C0345
nhsa_consumables_category_C034511,股骨颈,C034511,nhsa_consumables_category_C0345
nhsa_consumables_category_C034512,链接螺栓,C034512,nhsa_consumables_category_C0345
nhsa_consumables_category_C034513,翻修置换人工髋关节其他部件,C034513,nhsa_consumables_category_C0345
nhsa_consumables_category_C034601,双极头,C034601,nhsa_consumables_category_C0346
nhsa_consumables_category_C034701,异种骨,C034701,nhsa_consumables_category_C0347
nhsa_consumables_category_C034702,同种异体骨,C034702,nhsa_consumables_category_C0347
nhsa_consumables_category_C034703,人工合成骨,C034703,nhsa_consumables_category_C0347
nhsa_consumables_category_C034704,骨形成蛋白,C034704,nhsa_consumables_category_C0347
nhsa_consumables_category_C034705,骨水泥,C034705,nhsa_consumables_category_C0347
nhsa_consumables_category_C034706,骨水泥注射器,C034706,nhsa_consumables_category_C0347
nhsa_consumables_category_C034801,钻头,C034801,nhsa_consumables_category_C0348
nhsa_consumables_category_C034802,铣刀,C034802,nhsa_consumables_category_C0348
nhsa_consumables_category_C034803,磨头,C034803,nhsa_consumables_category_C0348
nhsa_consumables_category_C034804,锯片,C034804,nhsa_consumables_category_C0348
nhsa_consumables_category_C034805,刨刀,C034805,nhsa_consumables_category_C0348
nhsa_consumables_category_C034806,超声骨刀,C034806,nhsa_consumables_category_C0348
nhsa_consumables_category_C034807,超声吸引骨刀,C034807,nhsa_consumables_category_C0348
nhsa_consumables_category_C034901,骨科机器人手术相关材料,C034901,nhsa_consumables_category_C0349
nhsa_consumables_category_C035001,定位导向器,C035001,nhsa_consumables_category_C0350
nhsa_consumables_category_C035002,骨科导航相关材料,C035002,nhsa_consumables_category_C0350
nhsa_consumables_category_C040101,颅骨钉,C040101,nhsa_consumables_category_C0401
nhsa_consumables_category_C040102,颅骨锁,C040102,nhsa_consumables_category_C0401
nhsa_consumables_category_C040103,颅骨网,C040103,nhsa_consumables_category_C0401
nhsa_consumables_category_C040104,颅骨板,C040104,nhsa_consumables_category_C0401
nhsa_consumables_category_C040105,其他颅骨固定/修补材料,C040105,nhsa_consumables_category_C0401
nhsa_consumables_category_C040301,硬脑（脊）膜补片,C040301,nhsa_consumables_category_C0403
nhsa_consumables_category_C040401,常规瘤夹,C040401,nhsa_consumables_category_C0404
nhsa_consumables_category_C040402,异形瘤夹,C040402,nhsa_consumables_category_C0404
nhsa_consumables_category_C040501,蝶骨电极,C040501,nhsa_consumables_category_C0405
nhsa_consumables_category_C040503,皮层电极,C040503,nhsa_consumables_category_C0405
nhsa_consumables_category_C040504,深部电极,C040504,nhsa_consumables_category_C0405
nhsa_consumables_category_C040505,电极导线,C040505,nhsa_consumables_category_C0405
nhsa_consumables_category_C040506,其他脑电监测材料,C040506,nhsa_consumables_category_C0405
nhsa_consumables_category_C040601,颅内压监测探头,C040601,nhsa_consumables_category_C0406
nhsa_consumables_category_C040701,脑室端导管,C040701,nhsa_consumables_category_C0407
nhsa_consumables_category_C040702,腰骶端导管,C040702,nhsa_consumables_category_C0407
nhsa_consumables_category_C040703,腹腔端导管,C040703,nhsa_consumables_category_C0407
nhsa_consumables_category_C040704,脑室-腹腔分流装置,C040704,nhsa_consumables_category_C0407
nhsa_consumables_category_C040706,腰骶-腹腔分流装置,C040706,nhsa_consumables_category_C0407
nhsa_consumables_category_C040708,脑室-腹腔分流阀,C040708,nhsa_consumables_category_C0407
nhsa_consumables_category_C040710,腰骶-腹腔分流阀,C040710,nhsa_consumables_category_C0407
nhsa_consumables_category_C040712,脑室储液囊,C040712,nhsa_consumables_category_C0407
nhsa_consumables_category_C040713,颅内压监测装置,C040713,nhsa_consumables_category_C0407
nhsa_consumables_category_C040714,体外引流装置,C040714,nhsa_consumables_category_C0407
nhsa_consumables_category_C040715,其他脑脊液分流材料,C040715,nhsa_consumables_category_C0407
nhsa_consumables_category_C040801,脑深部电刺激器,C040801,nhsa_consumables_category_C0408
nhsa_consumables_category_C040802,脑神经刺激电极,C040802,nhsa_consumables_category_C0408
nhsa_consumables_category_C040803,脑神经刺激电极导线,C040803,nhsa_consumables_category_C0408
nhsa_consumables_category_C040804,脑深部电刺激程控器,C040804,nhsa_consumables_category_C0408
nhsa_consumables_category_C040805,脑深部电刺激控制器,C040805,nhsa_consumables_category_C0408
nhsa_consumables_category_C040806,脑深部电磁患者充电器,C040806,nhsa_consumables_category_C0408
nhsa_consumables_category_C040807,脑深部电刺激皮下隧道工具,C040807,nhsa_consumables_category_C0408
nhsa_consumables_category_C040809,脊髓神经电刺激电极,C040809,nhsa_consumables_category_C0408
nhsa_consumables_category_C040810,脊髓神经电刺激电极导线,C040810,nhsa_consumables_category_C0408
nhsa_consumables_category_C040811,脊髓神经电刺激测试电缆,C040811,nhsa_consumables_category_C0408
nhsa_consumables_category_C040812,脊髓神经电刺激程控器,C040812,nhsa_consumables_category_C0408
nhsa_consumables_category_C040813,脊髓神经电刺激充电器套装,C040813,nhsa_consumables_category_C0408
nhsa_consumables_category_C040814,脊髓神经电刺激刺激器,C040814,nhsa_consumables_category_C0408
nhsa_consumables_category_C040815,体外刺激器,C040815,nhsa_consumables_category_C0408
nhsa_consumables_category_C040816,鞘内药物灌注泵,C040816,nhsa_consumables_category_C0408
nhsa_consumables_category_C040817,鞘内药物灌注导管,C040817,nhsa_consumables_category_C0408
nhsa_consumables_category_C040818,鞘内药物灌注程控器,C040818,nhsa_consumables_category_C0408
nhsa_consumables_category_C040819,鞘内药物灌注隧道器,C040819,nhsa_consumables_category_C0408
nhsa_consumables_category_C040820,鞘内药物再灌注包,C040820,nhsa_consumables_category_C0408
nhsa_consumables_category_C040821,鞘内药物灌注急救包,C040821,nhsa_consumables_category_C0408
nhsa_consumables_category_C040822,骶神经调节神经刺激器,C040822,nhsa_consumables_category_C0408
nhsa_consumables_category_C040823,骶神经调节电极,C040823,nhsa_consumables_category_C0408
nhsa_consumables_category_C040824,骶神经调节电极附件,C040824,nhsa_consumables_category_C0408
nhsa_consumables_category_C040825,骶神经调节程控仪,C040825,nhsa_consumables_category_C0408
nhsa_consumables_category_C040826,迷走神经刺激器,C040826,nhsa_consumables_category_C0408
nhsa_consumables_category_C040827,其他神经刺激材料,C040827,nhsa_consumables_category_C0408
nhsa_consumables_category_C040828,脑神经刺激测试电缆,C040828,nhsa_consumables_category_C0408
nhsa_consumables_category_C050101,外科消融套包,C050101,nhsa_consumables_category_C0501
nhsa_consumables_category_C050102,双极消融钳,C050102,nhsa_consumables_category_C0501
nhsa_consumables_category_C050103,消融笔,C050103,nhsa_consumables_category_C0501
nhsa_consumables_category_C050104,心耳闭合装置,C050104,nhsa_consumables_category_C0501
nhsa_consumables_category_C050201,心脏固定器,C050201,nhsa_consumables_category_C0502
nhsa_consumables_category_C050202,冠状动脉内分流管,C050202,nhsa_consumables_category_C0502
nhsa_consumables_category_C050203,吹雾管,C050203,nhsa_consumables_category_C0502
nhsa_consumables_category_C050204,打孔器,C050204,nhsa_consumables_category_C0502
nhsa_consumables_category_C050205,内窥镜取血管装置,C050205,nhsa_consumables_category_C0502
nhsa_consumables_category_C050206,冠脉近端吻合辅助器械,C050206,nhsa_consumables_category_C0502
nhsa_consumables_category_C050301,机械瓣膜,C050301,nhsa_consumables_category_C0503
nhsa_consumables_category_C050302,生物瓣膜,C050302,nhsa_consumables_category_C0503
nhsa_consumables_category_C050303,瓣膜成型环/带,C050303,nhsa_consumables_category_C0503
nhsa_consumables_category_C050304,带瓣管道,C050304,nhsa_consumables_category_C0503
nhsa_consumables_category_C050401,心室辅助装置,C050401,nhsa_consumables_category_C0504
nhsa_consumables_category_C050501,其他心脏外科材料,C050501,nhsa_consumables_category_C0505
nhsa_consumables_category_C060101,人工耳蜗,C060101,nhsa_consumables_category_C0601
nhsa_consumables_category_C060102,人工听小骨,C060102,nhsa_consumables_category_C0601
nhsa_consumables_category_C060103,骨导助听器,C060103,nhsa_consumables_category_C0601
nhsa_consumables_category_C060104,振动声桥,C060104,nhsa_consumables_category_C0601
nhsa_consumables_category_C060202,人工血管,C060202,nhsa_consumables_category_C0602
nhsa_consumables_category_C060302,人工喉,C060302,nhsa_consumables_category_C0603
nhsa_consumables_category_C060401,人工尿道括约肌,C060401,nhsa_consumables_category_C0604
nhsa_consumables_category_C060501,人工阴茎假体,C060501,nhsa_consumables_category_C0605
nhsa_consumables_category_C060601,其他人工器官、组织及配套材料,C060601,nhsa_consumables_category_C0606
nhsa_consumables_category_C060701,乳房填充物,C060701,nhsa_consumables_category_C0607
nhsa_consumables_category_C060702,外耳廓填充物,C060702,nhsa_consumables_category_C0607
nhsa_consumables_category_C060704,其他器官填充材料,C060704,nhsa_consumables_category_C0607
nhsa_consumables_category_C060705,乳房组织扩张器,C060705,nhsa_consumables_category_C0607
nhsa_consumables_category_C070101,颌面接骨板,C070101,nhsa_consumables_category_C0701
nhsa_consumables_category_C070102,颌面部螺钉,C070102,nhsa_consumables_category_C0701
nhsa_consumables_category_C070103,颌间固定系统,C070103,nhsa_consumables_category_C0701
nhsa_consumables_category_C070104,钛网,C070104,nhsa_consumables_category_C0701
nhsa_consumables_category_C070105,面部重建植入物,C070105,nhsa_consumables_category_C0701
nhsa_consumables_category_C070106,人工颞下颌关节,C070106,nhsa_consumables_category_C0701
nhsa_consumables_category_C070107,牵引器,C070107,nhsa_consumables_category_C0701
nhsa_consumables_category_C070201,种植体,C070201,nhsa_consumables_category_C0702
nhsa_consumables_category_C070202,修复基台,C070202,nhsa_consumables_category_C0702
nhsa_consumables_category_C070203,愈合基台,C070203,nhsa_consumables_category_C0702
nhsa_consumables_category_C070204,种植修复配件,C070204,nhsa_consumables_category_C0702
nhsa_consumables_category_C070205,骨替代品,C070205,nhsa_consumables_category_C0702
nhsa_consumables_category_C070206,屏障膜,C070206,nhsa_consumables_category_C0702
nhsa_consumables_category_C070208,口腔种植导板,C070208,nhsa_consumables_category_C0702
nhsa_consumables_category_C070301,机用锉,C070301,nhsa_consumables_category_C0703
nhsa_consumables_category_C070302,根管预备辅助材料,C070302,nhsa_consumables_category_C0703
nhsa_consumables_category_C070303,根管冲洗消毒材料,C070303,nhsa_consumables_category_C0703
nhsa_consumables_category_C070304,根管充填材料,C070304,nhsa_consumables_category_C0703
