id,name,code,parent_id/id
nhsa_consumables_category_C031309,弹性髓内钉,09,nhsa_consumables_category_C0313
nhsa_consumables_category_C031310,其他髓内钉,10,nhsa_consumables_category_C0313
nhsa_consumables_category_C031311,髓内钉配件,11,nhsa_consumables_category_C0313
nhsa_consumables_category_C031401,外固定架固定针,01,nhsa_consumables_category_C0314
nhsa_consumables_category_C031402,外固定架固定夹,02,nhsa_consumables_category_C0314
nhsa_consumables_category_C031403,外固定架连接棒（环）,03,nhsa_consumables_category_C0314
nhsa_consumables_category_C031404,外固定架配件,04,nhsa_consumables_category_C0314
nhsa_consumables_category_C031501,线缆,01,nhsa_consumables_category_C0315
nhsa_consumables_category_C031502,针缆,02,nhsa_consumables_category_C0315
nhsa_consumables_category_C031503,钉缆,03,nhsa_consumables_category_C0315
nhsa_consumables_category_C031504,胸骨结扎带,04,nhsa_consumables_category_C0315
nhsa_consumables_category_C031505,捆绑带,05,nhsa_consumables_category_C0315
nhsa_consumables_category_C031506,捆绑系统配件,06,nhsa_consumables_category_C0315
nhsa_consumables_category_C031601,克氏针,01,nhsa_consumables_category_C0316
nhsa_consumables_category_C031602,垫片,02,nhsa_consumables_category_C0316
nhsa_consumables_category_C031603,接骨棒,03,nhsa_consumables_category_C0316
nhsa_consumables_category_C031604,导板,04,nhsa_consumables_category_C0316
nhsa_consumables_category_C031605,螺栓,05,nhsa_consumables_category_C0316
nhsa_consumables_category_C031606,堵孔塞,06,nhsa_consumables_category_C0316
nhsa_consumables_category_C031607,胸肋骨环抱器,07,nhsa_consumables_category_C0316
nhsa_consumables_category_C031608,肋骨髓内板,08,nhsa_consumables_category_C0316
nhsa_consumables_category_C031609,其他固定材料,09,nhsa_consumables_category_C0316
nhsa_consumables_category_C031701,枕骨板,01,nhsa_consumables_category_C0317
nhsa_consumables_category_C031702,枕骨棒,02,nhsa_consumables_category_C0317
nhsa_consumables_category_C031703,枕骨夹,03,nhsa_consumables_category_C0317
nhsa_consumables_category_C031704,枕骨钉,04,nhsa_consumables_category_C0317
nhsa_consumables_category_C031705,枕骨螺帽,05,nhsa_consumables_category_C0317
nhsa_consumables_category_C031706,枕颈固定系统其他部件,06,nhsa_consumables_category_C0317
nhsa_consumables_category_C031801,寰枢椎前路固定板,01,nhsa_consumables_category_C0318
nhsa_consumables_category_C031802,寰枢椎前路固定钉,02,nhsa_consumables_category_C0318
nhsa_consumables_category_C031902,寰枢椎后路固定棒,02,nhsa_consumables_category_C0319
nhsa_consumables_category_C031903,寰枢椎后路固定钉,03,nhsa_consumables_category_C0319
nhsa_consumables_category_C031904,寰枢椎后路固定系统其他部件,04,nhsa_consumables_category_C0319
nhsa_consumables_category_C032001,颈椎前路锁定板,01,nhsa_consumables_category_C0320
nhsa_consumables_category_C032002,颈椎前路滑动板,02,nhsa_consumables_category_C0320
nhsa_consumables_category_C032003,颈椎前路椎间融合固定装置,03,nhsa_consumables_category_C0320
nhsa_consumables_category_C032004,颈椎前路钉,04,nhsa_consumables_category_C0320
nhsa_consumables_category_C032005,颈椎前路固定系统其他部件,05,nhsa_consumables_category_C0320
nhsa_consumables_category_C032101,颈椎后路椎板成形板,01,nhsa_consumables_category_C0321
nhsa_consumables_category_C032102,颈椎后路固定板,02,nhsa_consumables_category_C0321
nhsa_consumables_category_C032103,颈椎后路固定棒,03,nhsa_consumables_category_C0321
nhsa_consumables_category_C032104,颈椎后路椎板钩,04,nhsa_consumables_category_C0321
nhsa_consumables_category_C032105,颈椎后路连接器,05,nhsa_consumables_category_C0321
nhsa_consumables_category_C032106,颈椎后路椎弓根/侧块螺钉,06,nhsa_consumables_category_C0321
nhsa_consumables_category_C032107,颈椎后路横连,07,nhsa_consumables_category_C0321
nhsa_consumables_category_C032108,颈椎后路椎板成形钉,08,nhsa_consumables_category_C0321
nhsa_consumables_category_C032109,颈椎后路锁定螺帽,09,nhsa_consumables_category_C0321
nhsa_consumables_category_C032110,颈椎后路铰链板,10,nhsa_consumables_category_C0321
nhsa_consumables_category_C032111,颈椎后路侧孔板,11,nhsa_consumables_category_C0321
nhsa_consumables_category_C032112,颈椎后路钉头横连,12,nhsa_consumables_category_C0321
nhsa_consumables_category_C032113,颈椎后路固定系统其他部件,13,nhsa_consumables_category_C0321
nhsa_consumables_category_C032201,钛肋,01,nhsa_consumables_category_C0322
nhsa_consumables_category_C032202,生长阀,02,nhsa_consumables_category_C0322
nhsa_consumables_category_C032203,滑动钉,03,nhsa_consumables_category_C0322
nhsa_consumables_category_C032204,脊柱侧弯矫形系统其他部件,04,nhsa_consumables_category_C0322
nhsa_consumables_category_C032301,双直径棒,01,nhsa_consumables_category_C0323
nhsa_consumables_category_C032302,颈胸连接器,02,nhsa_consumables_category_C0323
nhsa_consumables_category_C032303,单直径棒,03,nhsa_consumables_category_C0323
nhsa_consumables_category_C032304,颈胸固定系统其他部件,04,nhsa_consumables_category_C0323
nhsa_consumables_category_C032401,胸腰椎前路固定板,01,nhsa_consumables_category_C0324
nhsa_consumables_category_C032402,胸腰椎前路固定棒,02,nhsa_consumables_category_C0324
nhsa_consumables_category_C032403,胸腰椎前路椎体螺钉,03,nhsa_consumables_category_C0324
nhsa_consumables_category_C032404,胸腰椎前路椎间融合固定装置,04,nhsa_consumables_category_C0324
nhsa_consumables_category_C032405,胸腰椎前路椎体单栓钉,05,nhsa_consumables_category_C0324
nhsa_consumables_category_C032406,胸腰椎前路垫片,06,nhsa_consumables_category_C0324
nhsa_consumables_category_C032407,胸腰椎前路横向连接器,07,nhsa_consumables_category_C0324
nhsa_consumables_category_C032408,胸腰椎前路固定系统其他部件,08,nhsa_consumables_category_C0324
nhsa_consumables_category_C032501,胸腰椎后路固定板,01,nhsa_consumables_category_C0325
nhsa_consumables_category_C032502,胸腰椎后路固定棒,02,nhsa_consumables_category_C0325
nhsa_consumables_category_C032503,胸腰椎后路固定钩,03,nhsa_consumables_category_C0325
nhsa_consumables_category_C032504,胸腰椎后路固定夹,04,nhsa_consumables_category_C0325
nhsa_consumables_category_C032505,胸腰椎后路椎弓根长尾螺钉,05,nhsa_consumables_category_C0325
nhsa_consumables_category_C032506,胸腰椎后路椎弓根短尾螺钉,06,nhsa_consumables_category_C0325
nhsa_consumables_category_C032507,胸腰椎后路椎弓根螺帽,07,nhsa_consumables_category_C0325
nhsa_consumables_category_C032508,胸腰椎后路横连,08,nhsa_consumables_category_C0325
nhsa_consumables_category_C032509,胸腰椎后路钉棒连接器,09,nhsa_consumables_category_C0325
nhsa_consumables_category_C032510,胸腰椎后路关节突螺钉,10,nhsa_consumables_category_C0325
nhsa_consumables_category_C032511,胸腰椎后路骨水泥加强螺钉,11,nhsa_consumables_category_C0325
nhsa_consumables_category_C032512,胸腰椎后路膨胀螺钉,12,nhsa_consumables_category_C0325
nhsa_consumables_category_C032513,胸腰椎后路皮质骨螺钉,13,nhsa_consumables_category_C0325
nhsa_consumables_category_C032514,多米诺连接,14,nhsa_consumables_category_C0325
nhsa_consumables_category_C032515,胸腰椎后路关节突固定融合器,15,nhsa_consumables_category_C0325
nhsa_consumables_category_C032516,胸腰椎后路固定系统其他部件,16,nhsa_consumables_category_C0325
nhsa_consumables_category_C032601,经皮胸腰椎后路固定棒,01,nhsa_consumables_category_C0326
nhsa_consumables_category_C032602,经皮胸腰椎后路椎弓根螺钉,02,nhsa_consumables_category_C0326
nhsa_consumables_category_C032603,胸腰椎后路椎弓根螺帽,03,nhsa_consumables_category_C0326
nhsa_consumables_category_C032604,胸腰椎后路关节突融合器,04,nhsa_consumables_category_C0326
nhsa_consumables_category_C032605,胸腰椎后路横联,05,nhsa_consumables_category_C0326
nhsa_consumables_category_C032606,经皮胸腰椎后路预弯棒,06,nhsa_consumables_category_C0326
nhsa_consumables_category_C032607,胸腰椎后路微创系统其他部件,07,nhsa_consumables_category_C0326
nhsa_consumables_category_C032701,胸腰椎后路固定板,01,nhsa_consumables_category_C0327
nhsa_consumables_category_C032702,胸腰椎后路固定棒,02,nhsa_consumables_category_C0327
nhsa_consumables_category_C032703,胸腰椎后路固定钩,03,nhsa_consumables_category_C0327
nhsa_consumables_category_C032704,胸腰椎后路椎弓根螺钉,04,nhsa_consumables_category_C0327
nhsa_consumables_category_C032705,胸腰椎后路椎弓根螺帽,05,nhsa_consumables_category_C0327
nhsa_consumables_category_C032706,胸腰椎后路螺钉,06,nhsa_consumables_category_C0327
nhsa_consumables_category_C032707,胸腰椎后路螺帽,07,nhsa_consumables_category_C0327
nhsa_consumables_category_C032708,腰椎后路横连,08,nhsa_consumables_category_C0327
nhsa_consumables_category_C032710,胸腰椎后路小儿矫形系统其他部件,10,nhsa_consumables_category_C0327
nhsa_consumables_category_C032801,骶髂固定板,01,nhsa_consumables_category_C0328
nhsa_consumables_category_C032802,骶髂侧方连接器,02,nhsa_consumables_category_C0328
nhsa_consumables_category_C032803,骶髂骨螺钉,03,nhsa_consumables_category_C0328
nhsa_consumables_category_C032804,连接器,04,nhsa_consumables_category_C0328
nhsa_consumables_category_C032805,骶髂固定系统其他部件,05,nhsa_consumables_category_C0328
nhsa_consumables_category_C032901,胸腰椎融合器,01,nhsa_consumables_category_C0329
nhsa_consumables_category_C032902,颈椎融合器,02,nhsa_consumables_category_C0329
nhsa_consumables_category_C032903,3D打印椎间融合器,03,nhsa_consumables_category_C0329
nhsa_consumables_category_C032904,关节突融合器,04,nhsa_consumables_category_C0329
nhsa_consumables_category_C032905,胸腰椎人工椎体,05,nhsa_consumables_category_C0329
nhsa_consumables_category_C032906,颈椎人工椎体,06,nhsa_consumables_category_C0329
nhsa_consumables_category_C032907,定制人工椎体,07,nhsa_consumables_category_C0329
nhsa_consumables_category_C032908,胸腰椎钛网,08,nhsa_consumables_category_C0329
nhsa_consumables_category_C032909,颈椎钛网,09,nhsa_consumables_category_C0329
nhsa_consumables_category_C032910,其他脊柱固定融合系统材料,10,nhsa_consumables_category_C0329
nhsa_consumables_category_C033001,腰椎非融合植入物,01,nhsa_consumables_category_C0330
nhsa_consumables_category_C033002,腰椎非融合锁扣（环）,02,nhsa_consumables_category_C0330
nhsa_consumables_category_C033003,腰椎非融合捆绑带,03,nhsa_consumables_category_C0330
nhsa_consumables_category_C033004,腰椎后路非融合螺钉,04,nhsa_consumables_category_C0330
nhsa_consumables_category_C033005,腰椎后路非融合套管,05,nhsa_consumables_category_C0330
nhsa_consumables_category_C033006,腰椎后路非融合绳索,06,nhsa_consumables_category_C0330
nhsa_consumables_category_C033007,腰椎后路非融合连接器,07,nhsa_consumables_category_C0330
nhsa_consumables_category_C033008,腰椎后路连接棒,08,nhsa_consumables_category_C0330
nhsa_consumables_category_C033009,腰椎非融合系统其他部件,09,nhsa_consumables_category_C0330
nhsa_consumables_category_C033101,工作套筒,01,nhsa_consumables_category_C0331
nhsa_consumables_category_C033102,穿刺针,02,nhsa_consumables_category_C0331
nhsa_consumables_category_C033103,磨钻,03,nhsa_consumables_category_C0331
nhsa_consumables_category_C033104,球囊,04,nhsa_consumables_category_C0331
nhsa_consumables_category_C033105,球囊注射器,05,nhsa_consumables_category_C0331
nhsa_consumables_category_C033106,支架,06,nhsa_consumables_category_C0331
nhsa_consumables_category_C033107,活检器,07,nhsa_consumables_category_C0331
nhsa_consumables_category_C033108,刮勺,08,nhsa_consumables_category_C0331
nhsa_consumables_category_C033109,引导丝,09,nhsa_consumables_category_C0331
nhsa_consumables_category_C033110,定向椎体成形工具,10,nhsa_consumables_category_C0331
nhsa_consumables_category_C033111,骨水泥搅拌注入系统,11,nhsa_consumables_category_C0331
nhsa_consumables_category_C033112,金属网状支撑物,12,nhsa_consumables_category_C0331
nhsa_consumables_category_C033113,穿刺通道一体锥,13,nhsa_consumables_category_C0331
nhsa_consumables_category_C033114,支架入路系统,14,nhsa_consumables_category_C0331
nhsa_consumables_category_C033115,支架充盈系统,15,nhsa_consumables_category_C0331
nhsa_consumables_category_C033116,椎体成形系统其他部件,16,nhsa_consumables_category_C0331
nhsa_consumables_category_C033201,颈椎人工椎间盘,01,nhsa_consumables_category_C0332
nhsa_consumables_category_C033301,内镜射频刀头,01,nhsa_consumables_category_C0333
nhsa_consumables_category_C033302,内镜镜下钻头,02,nhsa_consumables_category_C0333
nhsa_consumables_category_C033303,内镜下超声骨刀,03,nhsa_consumables_category_C0333
nhsa_consumables_category_C033304,脊柱内镜配套系统其他部件,04,nhsa_consumables_category_C0333
nhsa_consumables_category_C033401,肱骨柄,01,nhsa_consumables_category_C0334
nhsa_consumables_category_C033402,肱骨头,02,nhsa_consumables_category_C0334
nhsa_consumables_category_C033403,肩盂,03,nhsa_consumables_category_C0334
nhsa_consumables_category_C033404,肱骨头柄连接器,04,nhsa_consumables_category_C0334
nhsa_consumables_category_C033405,锥度适配器,05,nhsa_consumables_category_C0334
nhsa_consumables_category_C033501,肱骨柄,01,nhsa_consumables_category_C0335
nhsa_consumables_category_C033502,肱骨头,02,nhsa_consumables_category_C0335
nhsa_consumables_category_C033503,其他人工肩关节配件,03,nhsa_consumables_category_C0335
nhsa_consumables_category_C033601,肱骨柄,01,nhsa_consumables_category_C0336
nhsa_consumables_category_C033602,肱骨垫块,02,nhsa_consumables_category_C0336
nhsa_consumables_category_C033603,肱骨柄间隔器,03,nhsa_consumables_category_C0336
nhsa_consumables_category_C033604,反转肩盂头,04,nhsa_consumables_category_C0336
nhsa_consumables_category_C033605,肩盂基底座,05,nhsa_consumables_category_C0336
nhsa_consumables_category_C033606,固定螺钉,06,nhsa_consumables_category_C0336
nhsa_consumables_category_C033607,其他人工反肩配件,07,nhsa_consumables_category_C0336
nhsa_consumables_category_C033701,尺骨干,01,nhsa_consumables_category_C0337
nhsa_consumables_category_C033702,肱骨干,02,nhsa_consumables_category_C0337
nhsa_consumables_category_C033703,铰链钉,03,nhsa_consumables_category_C0337
nhsa_consumables_category_C033704,衬套,04,nhsa_consumables_category_C0337
nhsa_consumables_category_C033705,桡骨假体,05,nhsa_consumables_category_C0337
nhsa_consumables_category_C033706,其他人工肘关节配件,06,nhsa_consumables_category_C0337
nhsa_consumables_category_C033801,滑动核,01,nhsa_consumables_category_C0338
nhsa_consumables_category_C033802,胫骨假体,02,nhsa_consumables_category_C0338
nhsa_consumables_category_C033803,距骨假体,03,nhsa_consumables_category_C0338
nhsa_consumables_category_C033901,腕关节,01,nhsa_consumables_category_C0339
nhsa_consumables_category_C033902,指关节,02,nhsa_consumables_category_C0339
nhsa_consumables_category_C033903,趾关节,03,nhsa_consumables_category_C0339
nhsa_consumables_category_C034001,捆绑带,01,nhsa_consumables_category_C0340
nhsa_consumables_category_C034003,骨水泥搅拌器,03,nhsa_consumables_category_C0340
nhsa_consumables_category_C034004,远端塞,04,nhsa_consumables_category_C0340
nhsa_consumables_category_C034005,髋臼螺钉,05,nhsa_consumables_category_C0340
nhsa_consumables_category_C034006,膝关节螺钉,06,nhsa_consumables_category_C0340
nhsa_consumables_category_C034007,封堵帽,07,nhsa_consumables_category_C0340
nhsa_consumables_category_C034008,中置器,08,nhsa_consumables_category_C0340
nhsa_consumables_category_C034009,粗隆爪,09,nhsa_consumables_category_C0340
nhsa_consumables_category_C034010,股骨头坏死重建棒,10,nhsa_consumables_category_C0340
nhsa_consumables_category_C034011,髓腔塞,11,nhsa_consumables_category_C0340
nhsa_consumables_category_C034012,髓腔刷,12,nhsa_consumables_category_C0340
nhsa_consumables_category_C034013,全膝关节置换术定位系统,13,nhsa_consumables_category_C0340
nhsa_consumables_category_C034014,其他关节、配件材料,14,nhsa_consumables_category_C0340
nhsa_consumables_category_C034101,近端股骨肿瘤假体,01,nhsa_consumables_category_C0341
nhsa_consumables_category_C034102,远端股骨肿瘤假体,02,nhsa_consumables_category_C0341
nhsa_consumables_category_C034103,近端胫骨肿瘤假体,03,nhsa_consumables_category_C0341
nhsa_consumables_category_C034104,股骨柄,04,nhsa_consumables_category_C0341
nhsa_consumables_category_C034105,股骨髁,05,nhsa_consumables_category_C0341
nhsa_consumables_category_C034106,胫骨平台,06,nhsa_consumables_category_C0341
nhsa_consumables_category_C034107,胫骨垫片,07,nhsa_consumables_category_C0341
nhsa_consumables_category_C034108,延长杆,08,nhsa_consumables_category_C0341
nhsa_consumables_category_C034109,肿瘤膝关节,09,nhsa_consumables_category_C0341
nhsa_consumables_category_C034110,髋膝关节假体,10,nhsa_consumables_category_C0341
nhsa_consumables_category_C034111,股骨髁轴套管,11,nhsa_consumables_category_C0341
nhsa_consumables_category_C034112,股骨髁轴,12,nhsa_consumables_category_C0341
nhsa_consumables_category_C034113,其他骨肿瘤人工关节,13,nhsa_consumables_category_C0341
nhsa_consumables_category_C034201,股骨假体,01,nhsa_consumables_category_C0342
nhsa_consumables_category_C034202,胫骨假体,02,nhsa_consumables_category_C0342
nhsa_consumables_category_C034203,垫片,03,nhsa_consumables_category_C0342
nhsa_consumables_category_C034204,髌骨假体,04,nhsa_consumables_category_C0342
nhsa_consumables_category_C034205,髌股关节假体,05,nhsa_consumables_category_C0342
nhsa_consumables_category_C034206,单髁股骨假体,06,nhsa_consumables_category_C0342
nhsa_consumables_category_C034207,单髁胫骨假体,07,nhsa_consumables_category_C0342
nhsa_consumables_category_C034208,单髁垫片,08,nhsa_consumables_category_C0342
nhsa_consumables_category_C034209,初次置换人工膝关节其他部件,09,nhsa_consumables_category_C0342
nhsa_consumables_category_C034301,胫骨平台,01,nhsa_consumables_category_C0343
nhsa_consumables_category_C034302,垫片,02,nhsa_consumables_category_C0343
nhsa_consumables_category_C034303,填充块,03,nhsa_consumables_category_C0343
nhsa_consumables_category_C034304,延长杆,04,nhsa_consumables_category_C0343
nhsa_consumables_category_C034305,股骨髁,05,nhsa_consumables_category_C0343
nhsa_consumables_category_C034306,翻修袖套,06,nhsa_consumables_category_C0343
nhsa_consumables_category_C034307,连接件,07,nhsa_consumables_category_C0343
nhsa_consumables_category_C034308,连接螺栓,08,nhsa_consumables_category_C0343
nhsa_consumables_category_C034309,股骨袖套接口,09,nhsa_consumables_category_C0343
nhsa_consumables_category_C034310,翻修置换人工膝关节其他部件,10,nhsa_consumables_category_C0343
nhsa_consumables_category_C034401,组配式股骨柄,01,nhsa_consumables_category_C0344
nhsa_consumables_category_C034402,一体式股骨柄,02,nhsa_consumables_category_C0344
nhsa_consumables_category_C034403,金属髋臼杯,03,nhsa_consumables_category_C0344
nhsa_consumables_category_C034404,非金属髋臼杯,04,nhsa_consumables_category_C0344
nhsa_consumables_category_C034405,股骨头,05,nhsa_consumables_category_C0344
nhsa_consumables_category_C034406,髋臼内衬,06,nhsa_consumables_category_C0344
nhsa_consumables_category_C034407,股骨颈,07,nhsa_consumables_category_C0344
nhsa_consumables_category_C034408,髋臼螺钉,08,nhsa_consumables_category_C0344
nhsa_consumables_category_C034409,初次置换人工髋关节其他部件,09,nhsa_consumables_category_C0344
nhsa_consumables_category_C034501,组配式股骨柄,01,nhsa_consumables_category_C0345
nhsa_consumables_category_C034502,一体式股骨柄,02,nhsa_consumables_category_C0345
nhsa_consumables_category_C034503,股骨头,03,nhsa_consumables_category_C0345
nhsa_consumables_category_C034504,髋臼网架,04,nhsa_consumables_category_C0345
nhsa_consumables_category_C034505,金属髋臼杯,05,nhsa_consumables_category_C0345
nhsa_consumables_category_C034506,非金属髋臼杯,06,nhsa_consumables_category_C0345
nhsa_consumables_category_C034507,髋臼垫块,07,nhsa_consumables_category_C0345
nhsa_consumables_category_C034508,髋臼螺钉,08,nhsa_consumables_category_C0345
nhsa_consumables_category_C034509,垫块螺钉,09,nhsa_consumables_category_C0345
nhsa_consumables_category_C034510,髋臼内衬,10,nhsa_consumables_category_C0345
nhsa_consumables_category_C034511,股骨颈,11,nhsa_consumables_category_C0345
nhsa_consumables_category_C034512,链接螺栓,12,nhsa_consumables_category_C0345
nhsa_consumables_category_C034513,翻修置换人工髋关节其他部件,13,nhsa_consumables_category_C0345
nhsa_consumables_category_C034601,双极头,01,nhsa_consumables_category_C0346
nhsa_consumables_category_C034701,异种骨,01,nhsa_consumables_category_C0347
nhsa_consumables_category_C034702,同种异体骨,02,nhsa_consumables_category_C0347
nhsa_consumables_category_C034703,人工合成骨,03,nhsa_consumables_category_C0347
nhsa_consumables_category_C034704,骨形成蛋白,04,nhsa_consumables_category_C0347
nhsa_consumables_category_C034705,骨水泥,05,nhsa_consumables_category_C0347
nhsa_consumables_category_C034706,骨水泥注射器,06,nhsa_consumables_category_C0347
nhsa_consumables_category_C034801,钻头,01,nhsa_consumables_category_C0348
nhsa_consumables_category_C034802,铣刀,02,nhsa_consumables_category_C0348
nhsa_consumables_category_C034803,磨头,03,nhsa_consumables_category_C0348
nhsa_consumables_category_C034804,锯片,04,nhsa_consumables_category_C0348
nhsa_consumables_category_C034805,刨刀,05,nhsa_consumables_category_C0348
nhsa_consumables_category_C034806,超声骨刀,06,nhsa_consumables_category_C0348
nhsa_consumables_category_C034807,超声吸引骨刀,07,nhsa_consumables_category_C0348
nhsa_consumables_category_C034901,骨科机器人手术相关材料,01,nhsa_consumables_category_C0349
nhsa_consumables_category_C035001,定位导向器,01,nhsa_consumables_category_C0350
nhsa_consumables_category_C035002,骨科导航相关材料,02,nhsa_consumables_category_C0350
nhsa_consumables_category_C040101,颅骨钉,01,nhsa_consumables_category_C0401
nhsa_consumables_category_C040102,颅骨锁,02,nhsa_consumables_category_C0401
nhsa_consumables_category_C040103,颅骨网,03,nhsa_consumables_category_C0401
nhsa_consumables_category_C040104,颅骨板,04,nhsa_consumables_category_C0401
nhsa_consumables_category_C040105,其他颅骨固定/修补材料,05,nhsa_consumables_category_C0401
nhsa_consumables_category_C040301,硬脑（脊）膜补片,01,nhsa_consumables_category_C0403
nhsa_consumables_category_C040401,常规瘤夹,01,nhsa_consumables_category_C0404
nhsa_consumables_category_C040402,异形瘤夹,02,nhsa_consumables_category_C0404
nhsa_consumables_category_C040501,蝶骨电极,01,nhsa_consumables_category_C0405
nhsa_consumables_category_C040503,皮层电极,03,nhsa_consumables_category_C0405
nhsa_consumables_category_C040504,深部电极,04,nhsa_consumables_category_C0405
nhsa_consumables_category_C040505,电极导线,05,nhsa_consumables_category_C0405
nhsa_consumables_category_C040506,其他脑电监测材料,06,nhsa_consumables_category_C0405
nhsa_consumables_category_C040601,颅内压监测探头,01,nhsa_consumables_category_C0406
nhsa_consumables_category_C040701,脑室端导管,01,nhsa_consumables_category_C0407
nhsa_consumables_category_C040702,腰骶端导管,02,nhsa_consumables_category_C0407
nhsa_consumables_category_C040703,腹腔端导管,03,nhsa_consumables_category_C0407
nhsa_consumables_category_C040704,脑室-腹腔分流装置,04,nhsa_consumables_category_C0407
nhsa_consumables_category_C040706,腰骶-腹腔分流装置,06,nhsa_consumables_category_C0407
nhsa_consumables_category_C040708,脑室-腹腔分流阀,08,nhsa_consumables_category_C0407
nhsa_consumables_category_C040710,腰骶-腹腔分流阀,10,nhsa_consumables_category_C0407
nhsa_consumables_category_C040712,脑室储液囊,12,nhsa_consumables_category_C0407
nhsa_consumables_category_C040713,颅内压监测装置,13,nhsa_consumables_category_C0407
nhsa_consumables_category_C040714,体外引流装置,14,nhsa_consumables_category_C0407
nhsa_consumables_category_C040715,其他脑脊液分流材料,15,nhsa_consumables_category_C0407
nhsa_consumables_category_C040801,脑深部电刺激器,01,nhsa_consumables_category_C0408
nhsa_consumables_category_C040802,脑神经刺激电极,02,nhsa_consumables_category_C0408
nhsa_consumables_category_C040803,脑神经刺激电极导线,03,nhsa_consumables_category_C0408
nhsa_consumables_category_C040804,脑深部电刺激程控器,04,nhsa_consumables_category_C0408
nhsa_consumables_category_C040805,脑深部电刺激控制器,05,nhsa_consumables_category_C0408
nhsa_consumables_category_C040806,脑深部电磁患者充电器,06,nhsa_consumables_category_C0408
nhsa_consumables_category_C040807,脑深部电刺激皮下隧道工具,07,nhsa_consumables_category_C0408
nhsa_consumables_category_C040809,脊髓神经电刺激电极,09,nhsa_consumables_category_C0408
nhsa_consumables_category_C040810,脊髓神经电刺激电极导线,10,nhsa_consumables_category_C0408
nhsa_consumables_category_C040811,脊髓神经电刺激测试电缆,11,nhsa_consumables_category_C0408
nhsa_consumables_category_C040812,脊髓神经电刺激程控器,12,nhsa_consumables_category_C0408
nhsa_consumables_category_C040813,脊髓神经电刺激充电器套装,13,nhsa_consumables_category_C0408
nhsa_consumables_category_C040814,脊髓神经电刺激刺激器,14,nhsa_consumables_category_C0408
nhsa_consumables_category_C040815,体外刺激器,15,nhsa_consumables_category_C0408
nhsa_consumables_category_C040816,鞘内药物灌注泵,16,nhsa_consumables_category_C0408
nhsa_consumables_category_C040817,鞘内药物灌注导管,17,nhsa_consumables_category_C0408
nhsa_consumables_category_C040818,鞘内药物灌注程控器,18,nhsa_consumables_category_C0408
nhsa_consumables_category_C040819,鞘内药物灌注隧道器,19,nhsa_consumables_category_C0408
nhsa_consumables_category_C040820,鞘内药物再灌注包,20,nhsa_consumables_category_C0408
nhsa_consumables_category_C040821,鞘内药物灌注急救包,21,nhsa_consumables_category_C0408
nhsa_consumables_category_C040822,骶神经调节神经刺激器,22,nhsa_consumables_category_C0408
nhsa_consumables_category_C040823,骶神经调节电极,23,nhsa_consumables_category_C0408
nhsa_consumables_category_C040824,骶神经调节电极附件,24,nhsa_consumables_category_C0408
nhsa_consumables_category_C040825,骶神经调节程控仪,25,nhsa_consumables_category_C0408
nhsa_consumables_category_C040826,迷走神经刺激器,26,nhsa_consumables_category_C0408
nhsa_consumables_category_C040827,其他神经刺激材料,27,nhsa_consumables_category_C0408
nhsa_consumables_category_C040828,脑神经刺激测试电缆,28,nhsa_consumables_category_C0408
nhsa_consumables_category_C050101,外科消融套包,01,nhsa_consumables_category_C0501
nhsa_consumables_category_C050102,双极消融钳,02,nhsa_consumables_category_C0501
nhsa_consumables_category_C050103,消融笔,03,nhsa_consumables_category_C0501
nhsa_consumables_category_C050104,心耳闭合装置,04,nhsa_consumables_category_C0501
nhsa_consumables_category_C050201,心脏固定器,01,nhsa_consumables_category_C0502
nhsa_consumables_category_C050202,冠状动脉内分流管,02,nhsa_consumables_category_C0502
nhsa_consumables_category_C050203,吹雾管,03,nhsa_consumables_category_C0502
nhsa_consumables_category_C050204,打孔器,04,nhsa_consumables_category_C0502
nhsa_consumables_category_C050205,内窥镜取血管装置,05,nhsa_consumables_category_C0502
nhsa_consumables_category_C050206,冠脉近端吻合辅助器械,06,nhsa_consumables_category_C0502
nhsa_consumables_category_C050301,机械瓣膜,01,nhsa_consumables_category_C0503
nhsa_consumables_category_C050302,生物瓣膜,02,nhsa_consumables_category_C0503
nhsa_consumables_category_C050303,瓣膜成型环/带,03,nhsa_consumables_category_C0503
nhsa_consumables_category_C050304,带瓣管道,04,nhsa_consumables_category_C0503
nhsa_consumables_category_C050401,心室辅助装置,01,nhsa_consumables_category_C0504
nhsa_consumables_category_C050501,其他心脏外科材料,01,nhsa_consumables_category_C0505
nhsa_consumables_category_C060101,人工耳蜗,01,nhsa_consumables_category_C0601
nhsa_consumables_category_C060102,人工听小骨,02,nhsa_consumables_category_C0601
nhsa_consumables_category_C060103,骨导助听器,03,nhsa_consumables_category_C0601
nhsa_consumables_category_C060104,振动声桥,04,nhsa_consumables_category_C0601
nhsa_consumables_category_C060202,人工血管,02,nhsa_consumables_category_C0602
nhsa_consumables_category_C060302,人工喉,02,nhsa_consumables_category_C0603
nhsa_consumables_category_C060401,人工尿道括约肌,01,nhsa_consumables_category_C0604
nhsa_consumables_category_C060501,人工阴茎假体,01,nhsa_consumables_category_C0605
nhsa_consumables_category_C060601,其他人工器官、组织及配套材料,01,nhsa_consumables_category_C0606
nhsa_consumables_category_C060701,乳房填充物,01,nhsa_consumables_category_C0607
nhsa_consumables_category_C060702,外耳廓填充物,02,nhsa_consumables_category_C0607
